player_id,overall,height_cm,weight_kg,nationality_name,preferred_foot,weak_foot,skill_moves,work_rate,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,last_valuation,games_played_club,games_won_club,games_draw_club,games_lost_club,name,position,sub_position,age
289592,75,178,80,Belgium,Right,3,3,Medium/Medium,64.0,54.0,71.0,82.0,70.0,72.0,61,43,51,78,50,83,65,50,73,82,76,55,79,78,85,66,67,77,70,68,71,72,64,76,42,80.0,76,70,70,7,6,7,7,10,0.0,15000000,36,8,12,16,Orel Mangala,Midfield,Central Midfield,25
393904,63,191,80,Italy,Left,3,2,Medium/High,32.0,31.0,39.0,43.0,67.0,59.0,22,19,65,59,32,40,28,18,48,49,31,33,34,49,42,54,53,43,66,41,62,62,19,22,18,51.0,71,67,63,10,9,6,14,12,0.0,400000,40,8,10,22,Filippo Delli Carri,Defender,Centre-Back,24
206912,75,164,64,France,Right,3,3,High/Medium,88.0,67.0,65.0,78.0,52.0,61.0,70,70,40,70,54,78,60,51,61,75,86,90,87,70,92,65,69,83,54,66,47,54,69,59,53,68.0,53,55,51,14,12,8,14,14,0.0,4500000,38,10,11,17,Jimmy Cabot,Midfield,Right Midfield,29
248658,67,195,91,Greece,Left,2,1,Medium/Medium,0.0,0.0,0.0,0.0,0.0,0.0,14,10,14,31,8,12,14,15,29,20,48,45,45,65,29,53,62,39,70,9,36,13,12,58,20,60.0,17,12,13,66,67,70,63,68,46.0,1500000,49,35,5,9,Vasilios Barkas,Goalkeeper,Goalkeeper,29
39125,73,186,80,Croatia,Left,3,3,High/Medium,70.0,61.0,73.0,70.0,70.0,74.0,77,55,67,73,61,71,75,77,71,72,74,67,69,65,65,72,70,79,73,63,73,70,67,70,66,69.0,69,71,70,12,13,6,8,9,0.0,6000000,57,35,11,11,Borna Barisic,Defender,Left-Back,30
396548,61,175,68,Scotland,Left,2,3,High/Medium,77.0,55.0,56.0,63.0,20.0,51.0,58,57,52,57,49,63,60,56,44,60,83,72,73,56,72,56,58,67,47,52,38,17,56,59,55,56.0,15,19,14,14,6,9,7,9,0.0,350000,36,12,11,13,Logan Chalmers,Attack,Left Winger,23
591880,61,178,66,Netherlands,Right,3,3,Medium/Medium,79.0,54.0,53.0,64.0,56.0,58.0,60,53,39,55,51,68,50,41,49,60,83,76,58,55,73,73,54,54,57,40,65,56,47,48,60,56.0,55,65,52,12,13,9,10,7,0.0,100000,41,26,6,9,Mimeirhel Benita,Defender,Right-Back,19
127610,70,186,80,Mozambique,Right,3,2,Medium/Medium,37.0,48.0,56.0,63.0,70.0,69.0,40,44,73,69,50,59,55,38,55,69,34,40,59,67,64,49,75,48,76,59,74,71,43,54,38,69.0,70,70,67,10,14,7,11,11,0.0,1000000,38,6,13,19,Mexer,Defender,Centre-Back,34
487688,71,173,63,Spain,Left,3,3,Medium/Medium,77.0,63.0,69.0,71.0,44.0,59.0,64,64,49,72,55,70,59,57,73,72,78,76,80,65,71,65,46,63,59,61,56,32,66,71,53,62.0,44,47,56,12,11,9,11,13,0.0,2500000,40,9,14,17,Alberto Soro,Attack,Right Winger,24
258027,80,176,70,Portugal,Right,4,4,High/High,83.0,74.0,77.0,84.0,72.0,84.0,72,67,61,81,68,84,69,68,79,83,85,82,84,80,90,89,84,86,83,78,84,75,74,79,68,83.0,73,74,65,5,12,6,13,14,0.0,30000000,47,18,15,14,Renato Sanches,Midfield,Central Midfield,25
546712,69,188,80,Tunisia,Right,4,4,Medium/Medium,67.0,59.0,64.0,71.0,58.0,76.0,45,59,50,71,47,72,59,51,68,74,69,65,66,70,66,64,65,86,77,59,62,58,69,70,49,66.0,59,60,56,11,12,8,5,14,0.0,2500000,34,14,9,11,Anis Slimane,Midfield,Central Midfield,22
91317,76,175,73,England,Right,3,3,Medium/Medium,56.0,63.0,78.0,73.0,72.0,73.0,81,56,60,78,56,69,82,79,76,76,60,53,74,74,78,75,67,84,67,66,78,74,66,73,64,75.0,73,75,71,10,13,13,7,8,0.0,4000000,39,7,14,18,Ashley Westwood,Midfield,Defensive Midfield,33
286297,84,186,77,Italy,Right,4,3,High/High,79.0,77.0,83.0,84.0,74.0,78.0,74,77,74,88,74,82,74,79,85,87,79,79,80,85,82,79,70,90,74,76,74,72,80,87,82,84.0,73,76,73,12,7,10,13,11,0.0,45000000,42,21,9,12,Lorenzo Pellegrini,Attack,Attacking Midfield,26
491298,67,190,87,Belgium,Right,3,2,Medium/Medium,51.0,29.0,44.0,46.0,66.0,75.0,31,25,69,59,28,37,29,26,53,59,47,54,36,64,44,41,49,70,83,26,70,63,30,30,34,57.0,63,71,66,13,6,9,10,10,0.0,1400000,35,8,8,19,Ewoud Pletinckx,Defender,Centre-Back,22
429915,69,183,72,Belgium,Left,3,2,High/High,74.0,66.0,67.0,67.0,59.0,66.0,72,63,42,69,46,65,70,71,64,69,70,77,71,67,69,75,68,79,62,72,59,60,63,61,63,63.0,55,67,66,11,8,7,7,8,0.0,600000,7,2,0,5,Maxim De Cuyper,Defender,Left-Back,22
411975,84,181,75,France,Right,3,2,High/High,84.0,45.0,64.0,74.0,85.0,78.0,45,47,80,81,32,72,42,26,75,74,85,83,71,85,74,48,88,76,80,40,75,86,47,62,43,82.0,85,85,83,11,10,8,14,13,0.0,60000000,52,24,19,9,Jules Koundé,Defender,Centre-Back,24
275287,66,170,70,Portugal,Right,3,3,Medium/Medium,71.0,61.0,65.0,70.0,51.0,50.0,55,57,42,69,49,69,60,55,67,70,74,69,76,64,83,70,64,54,41,62,66,60,63,68,58,56.0,40,58,53,11,12,13,10,10,0.0,200000,44,16,14,14,Rúben Oliveira,Attack,Attacking Midfield,28
657386,64,192,86,Portugal,Right,3,2,Medium/High,55.0,32.0,43.0,44.0,66.0,67.0,29,27,63,55,38,40,36,20,51,44,55,55,50,52,56,46,70,65,69,27,62,66,32,39,42,46.0,59,72,67,11,11,7,11,11,0.0,2000000,49,25,11,13,Bruno Rodrigues,Defender,Centre-Back,21
805908,70,180,65,France,Left,2,2,Medium/Medium,75.0,51.0,60.0,68.0,67.0,66.0,61,48,68,66,28,69,60,42,58,69,74,76,64,65,69,59,64,68,67,55,62,67,56,52,49,61.0,65,68,68,13,11,7,9,12,0.0,1500000,38,11,13,14,Bradley Locko,Defender,Left-Back,21
333383,68,178,80,Nigeria,Right,2,3,Medium/High,73.0,43.0,55.0,67.0,63.0,84.0,43,41,48,63,38,65,47,35,66,65,78,69,74,62,79,47,81,74,86,43,91,65,42,51,47,68.0,62,67,62,8,11,15,6,14,0.0,1500000,38,8,12,18,Bonke Innocent,Midfield,Defensive Midfield,27
193724,68,177,76,Denmark,Right,3,3,High/High,64.0,67.0,67.0,71.0,62.0,70.0,62,68,54,69,63,70,66,64,67,71,66,62,73,65,80,67,65,88,60,65,74,64,68,68,67,70.0,64,60,61,13,15,12,6,12,0.0,800000,28,12,7,9,Vito Hammershöy-Mistrati,Midfield,Central Midfield,30
497291,76,179,73,Argentina,Right,5,3,High/High,75.0,66.0,72.0,76.0,72.0,77.0,63,65,68,80,51,74,49,45,77,78,74,75,82,73,80,72,88,89,67,69,86,73,63,74,51,60.0,66,78,77,6,11,9,10,5,0.0,13000000,39,12,10,17,Nicolás Domínguez,Midfield,Central Midfield,24
91059,75,184,82,Norway,Right,3,4,Medium/Low,79.0,75.0,70.0,76.0,38.0,74.0,67,75,68,75,73,78,71,53,65,75,78,79,76,71,73,77,71,65,79,74,71,34,76,73,81,77.0,33,39,27,12,9,11,12,7,0.0,8000000,39,6,5,28,Joshua King,Attack,Centre-Forward,31
534473,72,177,71,Brazil,Right,3,3,High/High,77.0,64.0,66.0,77.0,66.0,71.0,59,63,43,70,62,78,69,50,66,76,79,75,78,72,83,70,57,87,58,61,87,70,68,71,52,74.0,65,72,68,10,12,6,5,11,0.0,1000000,42,14,12,16,Paulinho,Midfield,Central Midfield,26
314942,68,179,67,Portugal,Left,3,3,High/Medium,66.0,61.0,71.0,70.0,46.0,62.0,68,62,47,76,53,72,66,64,72,69,67,65,73,62,69,66,63,61,64,57,58,38,64,69,56,64.0,41,52,53,14,7,5,5,9,0.0,600000,36,10,12,14,Bruno Lourenço,Attack,Right Winger,25
520405,73,180,80,Paraguay,Right,3,3,Medium/Medium,81.0,70.0,63.0,74.0,39.0,72.0,61,73,85,68,52,75,49,43,58,75,80,81,74,69,69,72,90,90,70,63,49,39,72,70,72,67.0,37,30,24,6,11,14,9,9,0.0,2500000,40,12,5,23,Braian Samudio,Attack,Left Winger,27
80702,69,189,84,Australia,Right,4,1,Medium/Medium,0.0,0.0,0.0,0.0,0.0,0.0,12,9,11,29,15,13,12,11,17,16,46,50,66,57,41,48,66,32,62,12,40,23,9,33,14,63.0,12,14,14,71,66,64,69,71,48.0,450000,36,9,10,17,Mark Birighitti,Goalkeeper,Goalkeeper,32
75489,75,189,83,Germany,Right,4,3,High/Medium,61.0,76.0,62.0,70.0,36.0,74.0,63,76,80,67,70,70,69,69,48,75,61,61,59,75,52,79,70,63,82,73,67,24,80,61,79,72.0,41,30,17,15,9,10,13,9,0.0,1500000,11,1,1,9,Niclas Füllkrug,Attack,Centre-Forward,30
222320,71,188,77,Sweden,Right,2,2,Medium/High,55.0,36.0,49.0,51.0,73.0,75.0,34,30,72,63,30,40,35,27,63,58,62,50,56,67,53,57,81,74,78,35,68,72,30,38,31,71.0,73,73,72,15,10,11,6,9,0.0,1100000,35,9,5,21,Sebastian Holmén,Defender,Centre-Back,31
477460,66,191,87,Brazil,Right,3,1,Medium/Medium,0.0,0.0,0.0,0.0,0.0,0.0,12,6,15,24,10,11,11,14,29,15,29,25,31,63,23,47,35,28,78,7,28,8,6,32,12,30.0,8,13,14,68,62,62,63,71,27.0,250000,35,12,10,13,Warleson,Goalkeeper,Goalkeeper,26
322873,70,193,79,Turkey,Right,2,1,Medium/Medium,0.0,0.0,0.0,0.0,0.0,0.0,12,6,14,44,7,12,13,10,50,16,47,48,48,65,27,55,62,21,59,6,18,13,7,31,18,37.0,18,14,11,68,69,73,70,72,48.0,2800000,38,7,7,24,Irfan Can Egribayat,Goalkeeper,Goalkeeper,24
601883,79,183,76,Portugal,Right,3,3,High/Medium,82.0,71.0,73.0,82.0,74.0,76.0,59,71,53,79,57,84,74,58,77,82,81,83,74,83,75,77,54,86,74,68,76,78,79,77,59,79.0,76,75,74,13,10,12,12,13,0.0,30000000,47,35,5,7,Matheus Nunes,Midfield,Central Midfield,24
95429,69,178,70,Iraq,Right,3,3,Medium/Medium,69.0,65.0,70.0,72.0,56.0,63.0,68,58,45,69,66,70,80,77,67,73,69,69,71,73,77,74,57,75,57,70,63,59,65,70,72,79.0,61,58,40,15,8,9,11,7,0.0,1800000,35,7,12,16,Osama Rashid,Midfield,Central Midfield,31
554398,66,184,74,Greece,Right,3,3,Medium/Medium,72.0,57.0,63.0,68.0,59.0,67.0,57,56,52,70,55,67,52,58,64,70,71,73,62,68,65,62,58,73,68,60,59,64,61,59,40,74.0,58,60,56,8,6,10,10,12,0.0,300000,46,28,9,9,Vasilios Sourlis,Midfield,Central Midfield,20
469781,78,183,78,Argentina,Left,3,3,Medium/Medium,60.0,42.0,69.0,74.0,79.0,78.0,63,32,77,76,58,75,41,32,77,76,67,54,66,73,61,55,81,75,80,52,74,80,32,75,40,75.0,82,77,77,10,13,11,7,8,0.0,12000000,41,26,6,9,Marcos Senesi,Defender,Centre-Back,26
514304,66,177,74,Angola,Left,3,3,High/Medium,73.0,64.0,59.0,68.0,32.0,58.0,61,63,46,62,61,69,58,44,52,68,75,72,73,63,69,75,44,68,59,57,44,33,62,60,64,60.0,24,35,30,6,7,10,6,5,0.0,300000,38,16,10,12,Nélson Luz,Attack,Left Winger,25
252641,68,171,64,Denmark,Right,4,3,High/Medium,71.0,67.0,66.0,72.0,53.0,63.0,66,66,50,68,63,74,70,70,66,68,75,68,80,61,86,71,85,74,61,66,48,55,61,61,66,64.0,49,58,49,12,6,12,11,11,0.0,3500000,39,22,7,10,Pione Sisto,Attack,Left Winger,28
463620,68,185,72,France,Right,3,3,Medium/Low,84.0,67.0,57.0,69.0,26.0,49.0,54,69,59,65,66,72,57,46,48,66,81,86,74,63,58,69,60,35,60,61,37,21,67,56,58,69.0,27,21,19,5,13,6,15,14,0.0,4500000,38,15,10,13,Willem Geubbels,Attack,Left Winger,21
103278,61,180,70,Belgium,Right,4,2,Medium/Medium,66.0,34.0,54.0,58.0,59.0,65.0,59,30,55,58,33,56,36,22,53,60,67,66,68,54,66,51,65,60,66,31,68,58,22,53,30,48.0,60,60,60,13,11,9,8,7,0.0,150000,34,8,4,22,Francesco D'Onofrio,Defender,Right-Back,32
341019,69,184,77,Turkey,Right,3,3,High/Medium,75.0,72.0,57.0,67.0,23.0,58.0,47,69,67,65,71,69,60,55,44,66,77,73,72,64,64,78,65,54,66,74,42,20,65,62,67,50.0,19,16,21,9,8,9,11,14,0.0,3100000,44,15,14,15,Güven Yalcin,Attack,Centre-Forward,24
271966,74,191,86,Senegal,Right,3,2,Medium/Low,64.0,74.0,56.0,63.0,29.0,72.0,56,75,83,62,68,63,67,48,45,70,65,64,48,73,39,81,61,55,88,66,55,19,77,55,72,74.0,21,25,29,7,10,10,10,8,0.0,2000000,52,19,16,17,Mbaye Diagne,Attack,Centre-Forward,31
428563,70,181,75,Scotland,Right,4,3,High/High,72.0,68.0,69.0,70.0,67.0,83.0,58,64,66,73,57,68,69,67,69,68,71,73,79,62,76,75,74,91,80,70,84,68,68,71,80,74.0,67,67,67,6,11,6,14,14,0.0,2000000,41,13,9,19,Lewis Ferguson,Midfield,Central Midfield,23
502065,61,190,77,England,Left,3,2,Medium/Medium,70.0,35.0,41.0,47.0,61.0,69.0,34,31,59,49,34,43,34,27,44,47,68,72,53,54,58,43,73,62,75,35,60,60,39,39,28,62.0,62,61,58,14,6,14,10,6,0.0,400000,53,24,10,19,Aji Alese,Defender,Centre-Back,22
308279,75,183,75,Italy,Left,3,3,Medium/High,55.0,65.0,74.0,75.0,74.0,75.0,70,63,65,78,60,76,66,64,76,77,55,55,67,74,73,70,70,82,75,71,67,75,62,76,55,70.0,77,75,72,13,14,9,14,16,0.0,14000000,40,14,11,15,Rolando Mandragora,Midfield,Defensive Midfield,25
135617,76,177,75,Brazil,Right,3,3,Medium/Medium,68.0,67.0,74.0,75.0,73.0,74.0,67,60,63,77,60,75,67,71,78,76,66,69,72,74,76,78,71,76,72,73,77,75,68,75,60,77.0,73,75,73,14,9,12,13,8,0.0,10000000,48,23,14,11,Thiago Mendes,Midfield,Defensive Midfield,31
117469,69,184,80,Poland,Right,2,3,Medium/Medium,72.0,57.0,63.0,66.0,65.0,70.0,68,50,55,69,56,65,53,44,58,64,73,71,74,65,65,67,68,69,71,65,69,65,64,60,47,67.0,64,69,67,13,15,10,15,10,0.0,225000,38,12,10,16,Pawel Olkowski,Midfield,Right Midfield,33
250845,83,185,80,Uruguay,Right,3,2,Medium/High,71.0,46.0,57.0,60.0,85.0,83.0,47,37,82,70,33,54,36,44,67,66,70,71,52,78,56,73,90,70,86,48,88,84,25,46,38,75.0,87,85,85,9,11,7,10,15,0.0,50000000,51,25,11,15,José María Giménez,Defender,Centre-Back,28
71271,72,190,80,Spain,Right,2,1,Medium/Medium,0.0,0.0,0.0,0.0,0.0,0.0,12,16,15,21,12,15,12,17,32,23,44,42,53,71,48,50,69,38,63,20,38,25,12,32,44,57.0,18,19,14,73,70,67,69,74,43.0,1000000,62,44,9,9,Adrián,Goalkeeper,Goalkeeper,36
78570,74,186,79,Luxembourg,Left,3,1,Medium/Medium,0.0,0.0,0.0,0.0,0.0,0.0,20,11,19,36,12,16,16,14,42,34,46,48,46,71,49,59,68,31,69,15,24,17,16,55,27,36.0,21,14,19,74,71,79,72,75,47.0,1200000,34,24,5,5,Anthony Moris,Goalkeeper,Goalkeeper,33
69015,75,189,76,Ukraine,Left,2,4,Medium/Low,58.0,79.0,77.0,77.0,42.0,67.0,78,77,69,77,74,80,81,75,74,80,55,61,64,79,63,82,36,51,75,79,76,54,77,76,85,74.0,37,35,30,9,5,6,5,14,0.0,3500000,53,24,10,19,Andriy Yarmolenko,Attack,Right Winger,33
165825,73,192,92,Georgia,Right,3,2,Medium/Medium,55.0,50.0,54.0,61.0,73.0,80.0,38,44,73,70,32,57,44,30,68,64,54,55,58,68,63,75,73,71,86,45,78,72,48,42,45,70.0,72,74,72,10,9,7,9,5,0.0,3000000,29,19,7,3,Davit Khocholava,Defender,Centre-Back,30
99499,70,177,73,Brazil,Right,4,3,Medium/Medium,71.0,73.0,58.0,68.0,27.0,67.0,59,70,66,63,73,66,62,63,45,70,70,71,69,68,74,85,73,52,71,68,74,20,70,58,71,68.0,22,27,15,10,14,15,10,11,0.0,300000,35,7,8,20,Rafael Martins,Attack,Centre-Forward,34
346499,70,185,73,Luxembourg,Left,3,3,High/Medium,67.0,68.0,70.0,69.0,41.0,68.0,69,67,38,71,65,69,68,68,68,70,63,70,68,67,69,72,65,64,72,70,63,44,69,70,64,66.0,38,43,42,10,14,8,10,12,0.0,1000000,3,2,0,1,Danel Sinani,Attack,Right Winger,26
315125,72,174,74,Netherlands,Left,2,4,Medium/Low,86.0,63.0,64.0,78.0,43.0,53.0,68,67,32,69,60,81,64,49,57,75,90,82,88,65,79,72,38,66,56,48,34,42,66,59,55,68.0,50,44,27,8,15,11,7,11,0.0,6000000,75,17,19,39,Javairô Dilrosun,Attack,Left Winger,24
368887,75,174,78,Belgium,Right,3,3,High/Low,93.0,73.0,64.0,74.0,26.0,76.0,67,77,65,70,64,73,51,43,56,72,94,93,79,74,79,73,92,77,75,66,72,16,76,67,74,71.0,29,19,15,9,8,10,8,13,0.0,5500000,41,19,8,14,Loïs Openda,Attack,Centre-Forward,23
98596,71,185,80,Sweden,Right,3,4,High/High,46.0,72.0,66.0,70.0,38.0,68.0,67,68,75,68,76,72,68,77,53,73,53,41,58,73,59,79,64,38,81,72,72,32,73,66,80,75.0,40,30,26,12,13,14,6,11,0.0,1000000,40,9,7,24,John Guidetti,Attack,Centre-Forward,31
490386,63,185,76,Belgium,Right,3,2,Medium/Medium,65.0,53.0,68.0,65.0,43.0,58.0,66,41,52,67,43,65,73,71,71,71,64,65,58,58,64,68,63,55,59,72,59,40,50,67,41,57.0,42,43,41,9,13,13,12,12,0.0,250000,44,16,8,20,Jay-Dee Geusens,Attack,Attacking Midfield,21
351755,72,183,75,England,Right,3,3,Medium/Medium,74.0,36.0,60.0,69.0,69.0,72.0,69,35,72,61,30,68,48,36,57,72,72,76,71,68,68,36,81,79,67,30,71,68,63,60,49,63.0,69,69,70,14,13,11,9,8,0.0,5000000,4,0,0,4,Darnell Furlong,Defender,Right-Back,27
290249,80,175,74,Uruguay,Right,3,3,Medium/Medium,61.0,64.0,73.0,73.0,78.0,77.0,59,55,62,79,43,72,66,70,78,79,63,59,59,77,75,83,53,78,77,77,83,79,60,74,50,65.0,80,81,80,7,13,13,15,7,0.0,15000000,39,8,15,16,Mauro Arambarri,Midfield,Central Midfield,27
615350,68,190,90,Turkey,Left,3,2,Medium/Medium,53.0,33.0,54.0,59.0,67.0,72.0,39,26,70,67,28,60,29,33,69,66,52,54,40,63,47,54,54,55,87,21,62,68,44,48,45,61.0,66,68,66,11,8,10,9,5,0.0,1700000,35,10,11,14,Cenk Özkacar,Defender,Centre-Back,22
77715,64,178,67,England,Left,3,2,High/Medium,70.0,62.0,48.0,58.0,32.0,83.0,45,62,65,54,58,56,42,57,45,57,67,73,63,58,55,76,89,77,87,52,80,22,62,41,57,65.0,36,26,22,10,16,11,15,10,0.0,400000,36,10,12,14,Curtis Main,Attack,Centre-Forward,30
156990,74,187,82,Austria,Left,2,2,Medium/Medium,67.0,42.0,59.0,67.0,75.0,75.0,63,37,66,65,47,64,45,42,67,71,67,67,65,73,62,48,66,70,77,44,78,73,56,47,45,65.0,75,79,74,11,15,6,6,7,0.0,3500000,16,7,3,6,Marco Friedl,Defender,Centre-Back,25
533158,72,181,70,Madagascar,Right,3,3,Medium/Medium,76.0,63.0,67.0,74.0,66.0,71.0,67,62,49,70,48,78,55,52,66,73,74,78,73,68,65,69,72,80,66,64,72,70,67,70,50,70.0,65,70,68,13,10,8,13,9,0.0,1800000,34,24,5,5,Loïc Lapoussin,Midfield,Left Midfield,27
291939,72,170,64,Portugal,Left,3,3,High/Medium,73.0,69.0,69.0,77.0,58.0,63.0,63,71,48,72,48,78,65,52,69,76,74,73,80,70,80,68,73,80,56,70,58,65,73,74,62,67.0,47,66,63,12,9,11,9,8,0.0,900000,35,7,12,16,Samu,Attack,Attacking Midfield,27
399543,73,186,81,France,Left,3,3,Medium/Medium,74.0,71.0,72.0,72.0,34.0,67.0,72,70,69,74,69,72,78,72,65,73,71,77,74,72,67,73,81,77,71,71,42,26,73,72,68,74.0,37,27,23,8,13,11,13,6,0.0,6000000,38,6,13,19,Rémi Oudin,Attack,Right Winger,26
476352,80,173,68,Brazil,Left,3,4,High/Medium,83.0,68.0,76.0,80.0,74.0,75.0,81,66,70,78,59,80,81,57,75,80,83,83,84,80,82,76,78,84,69,68,78,74,74,73,55,78.0,73,76,79,12,7,11,10,15,0.0,25000000,51,25,11,15,Renan Lodi,Defender,Left-Back,25
340343,69,170,68,Belgium,Right,4,3,High/Medium,81.0,62.0,63.0,73.0,36.0,63.0,63,62,49,64,52,74,65,63,58,67,85,78,86,65,81,63,80,68,59,62,62,27,65,66,55,64.0,34,39,36,11,6,8,11,10,0.0,600000,34,8,4,22,Antoine Bernier,Attack,Left Winger,25
388160,66,195,85,Scotland,Right,2,2,Medium/Medium,58.0,68.0,50.0,60.0,24.0,72.0,35,68,69,60,58,64,53,49,44,66,52,62,34,61,34,70,65,56,83,67,65,16,63,53,69,58.0,19,21,19,6,15,11,8,13,0.0,1200000,38,11,13,14,Fraser Hornby,Attack,Centre-Forward,23
413220,76,183,80,England,Right,4,3,High/High,81.0,50.0,69.0,72.0,73.0,70.0,73,53,65,72,42,73,60,60,65,74,77,85,67,74,70,54,64,77,68,40,66,70,66,67,43,66.0,73,77,75,13,7,6,5,14,0.0,17000000,47,18,12,17,James Justin,Defender,Right-Back,25
569366,67,174,66,France,Left,3,3,Medium/Medium,65.0,60.0,66.0,71.0,52.0,44.0,63,60,44,68,54,71,68,59,65,70,68,63,81,64,77,62,36,49,37,59,57,57,63,67,58,66.0,49,55,47,13,15,12,8,8,0.0,2000000,36,8,12,16,Enzo Millot,Midfield,Central Midfield,20
593415,64,180,75,Sweden,Right,2,3,Medium/Medium,71.0,53.0,63.0,66.0,49.0,61.0,55,50,58,68,52,65,54,46,64,67,74,69,73,60,65,62,57,56,67,50,52,42,52,68,54,62.0,40,57,57,12,9,8,13,13,0.0,300000,37,13,8,16,Rami Al Hajj,Attack,Attacking Midfield,21
367284,73,185,81,Norway,Right,3,2,Medium/High,68.0,37.0,50.0,61.0,71.0,81.0,48,33,74,62,33,58,46,24,55,61,67,69,67,71,61,52,91,69,84,32,86,69,35,34,42,58.0,68,73,70,13,10,13,8,6,0.0,4000000,41,6,16,19,Leo Östigard,Defender,Centre-Back,23
295024,67,190,82,Turkey,Right,2,2,Medium/High,57.0,35.0,42.0,48.0,68.0,69.0,27,34,72,58,29,42,34,26,50,52,59,55,51,65,47,44,77,61,71,28,71,64,35,30,46,52.0,67,70,67,12,8,6,7,7,0.0,1400000,38,15,10,13,Samet Akaydin,Defender,Centre-Back,29
124901,73,184,75,France,Right,3,1,Medium/Medium,0.0,0.0,0.0,0.0,0.0,0.0,12,13,12,23,10,14,11,19,14,18,46,46,37,69,40,53,55,28,40,11,25,15,9,48,22,60.0,14,12,17,72,72,71,72,73,46.0,700000,13,2,2,9,Benjamin Leroy,Goalkeeper,Goalkeeper,34
92983,70,188,83,Scotland,Right,3,1,Medium/Medium,0.0,0.0,0.0,0.0,0.0,0.0,21,20,14,30,13,16,15,21,38,23,49,54,58,63,63,53,60,37,61,19,41,18,17,46,26,52.0,24,17,14,70,71,70,68,69,52.0,350000,57,35,11,11,Jon McLaughlin,Goalkeeper,Goalkeeper,35
16058,68,185,78,Turkey,Right,2,1,Medium/Medium,0.0,0.0,0.0,0.0,0.0,0.0,12,13,16,24,12,13,11,14,23,13,41,56,57,66,51,48,69,25,59,12,32,24,16,36,10,65.0,14,15,15,65,66,64,71,66,49.0,125000,38,19,7,12,Serkan Kirintili,Goalkeeper,Goalkeeper,38
393512,71,179,69,Germany,Right,3,3,High/Medium,84.0,47.0,61.0,75.0,62.0,59.0,65,46,67,68,52,75,61,31,44,71,89,79,89,70,85,41,81,78,45,51,65,65,64,65,40,62.0,62,58,62,11,15,10,12,10,0.0,2500000,8,3,3,2,Felix Agu,Defender,Right-Back,23
361081,66,176,76,Netherlands,Right,4,3,Medium/Medium,84.0,64.0,51.0,68.0,22.0,58.0,43,68,58,58,48,66,53,40,40,68,83,84,77,62,74,67,62,67,60,58,40,21,64,55,56,63.0,20,15,17,12,13,9,13,15,0.0,1000000,37,9,6,22,Daishawn Redan,Attack,Centre-Forward,22
105521,86,185,85,Italy,Right,4,3,High/Medium,85.0,87.0,68.0,80.0,39.0,75.0,55,91,81,79,85,79,70,58,57,81,84,86,75,87,84,86,82,78,74,80,73,40,90,71,88,76.0,34,33,32,6,8,15,12,6,0.0,30000000,48,21,14,13,Ciro Immobile,Attack,Centre-Forward,33
313830,71,175,68,Chile,Right,3,3,Medium/Medium,80.0,60.0,71.0,73.0,61.0,69.0,56,54,55,76,51,71,79,69,74,75,80,80,82,66,81,74,71,85,62,65,67,62,58,71,49,61.0,57,68,57,9,6,10,14,12,0.0,2800000,41,6,16,19,Pablo Galdames,Midfield,Defensive Midfield,26
292356,69,180,76,Greece,Right,3,3,Medium/Low,84.0,67.0,59.0,71.0,31.0,66.0,57,69,61,64,61,71,63,49,50,72,83,84,78,65,60,67,58,74,64,67,65,28,68,59,62,63.0,32,26,23,12,14,13,7,11,0.0,1000000,29,10,10,9,Lazaros Lamprou,Attack,Left Winger,25
250138,69,182,74,Belgium,Right,3,2,Medium/Medium,71.0,61.0,60.0,57.0,65.0,70.0,64,62,58,63,37,53,49,50,59,60,67,74,62,65,70,68,66,87,64,57,63,66,68,57,58,53.0,65,66,64,7,14,13,13,10,0.0,1400000,70,19,19,32,Gilles Dewaele,Defender,Right-Back,27
144244,73,180,68,Greece,Right,3,2,Medium/Medium,74.0,52.0,65.0,68.0,72.0,74.0,56,45,73,76,40,64,37,37,70,72,72,75,69,74,67,75,83,75,73,57,73,72,36,65,40,72.0,71,73,70,9,14,11,11,9,0.0,3000000,40,22,7,11,Pantelis Chatzidiakos,Defender,Centre-Back,26
344399,70,185,69,Colombia,Right,3,3,Medium/Medium,71.0,70.0,58.0,71.0,23.0,64.0,57,70,67,62,68,72,74,46,46,72,69,73,73,70,62,74,61,63,66,68,59,19,71,58,66,66.0,19,16,15,12,9,12,10,14,0.0,500000,36,10,12,14,Leonardo Ruiz,Attack,Centre-Forward,27
